JVM,Version,VM,OS,Architecture,Distribution,Packaging,JavaFX,JCK,Free,License,Maintained,Supported,Link
Liberica JDK,15,HotSpot,Linux,ARM-32 HF,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-32 HF,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-64,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-64,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,ARM-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,PPC-64 LE,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,PPC-64 LE,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,PPC-64 LE,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,PPC-64 LE,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,PPC-64 LE,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,PPC-64 LE,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-32,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-32,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-32,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-32,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-64,JDK,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-64,JDK,Debian,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-64,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-64,JRE,Debian,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Linux,x86-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,macOS,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,macOS,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,macOS,x86-64,JDK,DMG,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,macOS,x86-64,JDK,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,macOS,x86-64,JDK,RPM,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,macOS,x86-64,JRE,DMG,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,macOS,x86-64,JRE,RPM,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Windows,x86-32,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Windows,x86-32,JRE,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Windows,x86-64,JDK,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Windows,x86-64,JDK,Archive,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Windows,x86-64,JDK,Installer,Yes,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Liberica JDK,15,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,GPLv2+CPE,No,No,https://bell-sw.com/
Oracle JDK,1,Legacy,Solaris,SPARC-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-downloads-javase11-downloads.html
Oracle JDK,1,Legacy,Solaris,SPARC-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-downloads-javase11-downloads.html
Oracle JDK,1,Legacy,Solaris,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-downloads-javase11-downloads.html
Oracle JDK,1,Legacy,Solaris,x86-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-downloads-javase11-downloads.html
Oracle JDK,1,Legacy,Windows,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-downloads-javase11-downloads.html
Oracle JDK,2,Legacy,Linux,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v12-downloads.html
Oracle JDK,2,Legacy,Solaris,SPARC-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v12-downloads.html
Oracle JDK,2,Legacy,Solaris,SPARC-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v12-downloads.html
Oracle JDK,2,Legacy,Solaris,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v12-downloads.html
Oracle JDK,2,Legacy,Solaris,x86-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v12-downloads.html
Oracle JDK,2,Legacy,Windows,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v12-downloads.html
Oracle JDK,3,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v13-downloads.html
Oracle JDK,3,HotSpot,Solaris,SPARC-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v13-downloads.html
Oracle JDK,3,HotSpot,Solaris,SPARC-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v13-downloads.html
Oracle JDK,3,HotSpot,Solaris,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v13-downloads.html
Oracle JDK,3,HotSpot,Solaris,x86-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v13-downloads.html
Oracle JDK,3,HotSpot,Windows,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v13-downloads.html
Oracle JDK,4,HotSpot,Linux,IA-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,4,HotSpot,Linux,IA-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,4,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,4,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,4,HotSpot,Solaris,AMD-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,4,HotSpot,Solaris,AMD-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,4,HotSpot,Solaris,SPARC-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,4,HotSpot,Solaris,SPARC-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,4,HotSpot,Solaris,SPARC-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,4,HotSpot,Solaris,SPARC-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,4,HotSpot,Solaris,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,4,HotSpot,Solaris,x86-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,4,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,4,HotSpot,Windows,x86-32,JRE,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase-v14-downloads.html
Oracle JDK,5,HotSpot,Linux,AMD-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,5,HotSpot,Linux,AMD-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,5,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,5,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,5,HotSpot,Solaris,AMD-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,5,HotSpot,Solaris,AMD-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,5,HotSpot,Solaris,SPARC-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,5,HotSpot,Solaris,SPARC-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,5,HotSpot,Solaris,SPARC-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,5,HotSpot,Solaris,SPARC-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,5,HotSpot,Windows,AMD-64,JDK,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,5,HotSpot,Windows,AMD-64,JRE,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,5,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,5,HotSpot,Windows,x86-32,JRE,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/java-archive-javase5-downloads.html
Oracle JDK,6,HotSpot,Linux,IA-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Linux,IA-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Solaris,SPARC-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Solaris,SPARC-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Solaris,SPARC-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Solaris,SPARC-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Solaris,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Solaris,x86-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Solaris,x86-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Solaris,x86-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Windows,IA-64,JDK,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Windows,IA-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Windows,x86-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-javase6-downloads.html
Oracle JDK,6,JRockit,Linux,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-jrockit-downloads.html
Oracle JDK,6,JRockit,Linux,x86-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-jrockit-downloads.html
Oracle JDK,6,JRockit,Solaris,SPARC-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-jrockit-downloads.html
Oracle JDK,6,JRockit,Windows,x86-32,JDK,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-jrockit-downloads.html
Oracle JDK,6,JRockit,Windows,x86-64,JDK,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/java/technologies/javase-java-archive-jrockit-downloads.html
Oracle JDK,7,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Linux,x86-32,JDK,RPM,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Linux,x86-32,JRE,RPM,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Linux,x86-64,JRE,RPM,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,macOS,x86-64,JRE,DMG,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Solaris,SPARC-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Solaris,SPARC-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Solaris,SPARC-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Solaris,SPARC-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Solaris,x86-32,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Solaris,x86-32,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Solaris,x86-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Solaris,x86-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Windows,x86-32,JRE,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,7,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-downloads-javase7-521261.html
Oracle JDK,8,HotSpot,Linux,ARM-32 HF,JDK,Archive,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Linux,ARM-64 HF,JDK,Archive,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Linux,x86-32,JDK,Archive,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Linux,x86-32,JDK,Installer,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Linux,x86-32,JRE,Archive,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Linux,x86-32,JRE,RPM,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Linux,x86-64,JRE,RPM,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,macOS,x86-64,JDK,DMG,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,macOS,x86-64,JRE,Archive,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,macOS,x86-64,JRE,DMG,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Solaris,SPARC-64,JDK,Archive,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Solaris,SPARC-64,JRE,Archive,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Solaris,x86-64,JDK,Archive,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Solaris,x86-64,JRE,Archive,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Windows,x86-32,JDK,Installer,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Windows,x86-32,JRE,Archive,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Windows,x86-32,JRE,Installer,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Windows,x86-64,JDK,Installer,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Windows,x86-64,JRE,Archive,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,8,HotSpot,Windows,x86-64,JRE,Installer,No,Yes,Development/Personal,OTN License,2025-03,Yes,https://www.oracle.com/technetwork/java/javase/downloads/index.html
Oracle JDK,9,HotSpot,Linux,x86-64,JDK,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase9-3934878.html
Oracle JDK,9,HotSpot,Linux,x86-64,JDK,RPM,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase9-3934878.html
Oracle JDK,9,HotSpot,Linux,x86-64,JRE,Archive,No,Yes,Yes,Binary Code License,No,No,https://www.oracle.com/technetwork/java/javase/downloads/java-archive-javase9-3934878.html
